match_id,team,completed_passes,total_passes,pass_completion_percentage,Shots,duels,xG,Goals,Goals Conceded,Possession,match_date,match_week
3825562,Málaga,331.0,427.0,77.51756440281031,26.0,62.0,1.09,0.0,0.0,60.0,2015-08-21,1
3825562,Sevilla,241.0,344.0,70.05813953488372,10.0,62.0,1.41,0.0,0.0,40.0,2015-08-21,1
3825563,Atlético Madrid,549.0,674.0,81.4540059347181,12.0,76.0,0.54,1.0,0.0,63.0,2015-08-22,1
3825563,Las Palmas,321.0,424.0,75.70754716981132,7.0,76.0,0.5,0.0,1.0,37.0,2015-08-22,1
3825566,Rayo Vallecano,360.0,475.0,75.78947368421053,8.0,109.0,0.7,0.0,0.0,53.0,2015-08-22,1
3825566,Valencia,271.0,395.0,68.60759493670886,10.0,109.0,1.69,0.0,0.0,47.0,2015-08-22,1
3825565,Espanyol,200.0,317.0,63.09148264984227,5.0,76.0,0.29,1.0,0.0,31.0,2015-08-22,1
3825565,Getafe,472.0,587.0,80.40885860306643,13.0,76.0,1.35,0.0,1.0,69.0,2015-08-22,1
3825564,RC Deportivo La Coruña,413.0,544.0,75.91911764705883,16.0,87.0,0.6,0.0,0.0,56.0,2015-08-22,1
3825564,Real Sociedad,288.0,417.0,69.06474820143885,10.0,87.0,1.08,0.0,0.0,44.0,2015-08-22,1
3825568,Real Betis,351.0,477.0,73.58490566037736,22.0,76.0,1.6,1.0,1.0,68.0,2015-08-23,1
3825568,Villarreal,164.0,263.0,62.3574144486692,8.0,76.0,1.1,1.0,1.0,32.0,2015-08-23,1
3825567,Real Madrid,581.0,698.0,83.2378223495702,27.0,81.0,1.5,0.0,0.0,70.0,2015-08-23,1
3825567,Sporting Gijón,218.0,349.0,62.46418338108882,6.0,81.0,0.28,0.0,0.0,30.0,2015-08-23,1
3825569,Celta Vigo,611.0,707.0,86.42149929278642,14.0,64.0,1.68,2.0,1.0,69.0,2015-08-23,1
3825569,Levante UD,202.0,311.0,64.95176848874597,11.0,64.0,0.49,1.0,2.0,31.0,2015-08-23,1
266236,Athletic Club,215.0,353.0,60.90651558073654,6.0,79.0,0.3,0.0,1.0,30.0,2015-08-23,1
266236,Barcelona,596.0,736.0,80.97826086956522,10.0,79.0,1.74,1.0,0.0,70.0,2015-08-23,1
3825570,Eibar,274.0,405.0,67.65432098765433,10.0,99.0,2.27,3.0,1.0,43.0,2015-08-24,1
3825570,Granada,403.0,530.0,76.0377358490566,13.0,99.0,1.19,1.0,3.0,57.0,2015-08-24,1
3825571,Espanyol,294.0,404.0,72.77227722772277,5.0,98.0,0.59,1.0,3.0,43.0,2015-08-28,2
3825571,Villarreal,414.0,541.0,76.52495378927911,15.0,98.0,1.48,3.0,1.0,57.0,2015-08-28,2
3825573,Real Sociedad,458.0,574.0,79.79094076655052,14.0,88.0,0.91,0.0,0.0,61.0,2015-08-29,2
3825573,Sporting Gijón,269.0,398.0,67.58793969849246,7.0,88.0,0.23,0.0,0.0,39.0,2015-08-29,2
267422,Barcelona,599.0,697.0,85.93974175035868,23.0,62.0,1.83,1.0,0.0,75.0,2015-08-29,2
267422,Málaga,158.0,259.0,61.003861003861005,4.0,62.0,0.43,0.0,1.0,25.0,2015-08-29,2
3825572,Real Betis,245.0,327.0,74.92354740061162,7.0,42.0,1.09,0.0,5.0,32.0,2015-08-29,2
3825572,Real Madrid,595.0,694.0,85.73487031700289,21.0,42.0,2.1,5.0,0.0,68.0,2015-08-29,2
3825574,Celta Vigo,611.0,723.0,84.50899031811895,13.0,76.0,2.16,3.0,0.0,63.0,2015-08-29,2
3825574,Rayo Vallecano,284.0,410.0,69.26829268292683,3.0,76.0,0.13,0.0,3.0,37.0,2015-08-29,2
3825576,RC Deportivo La Coruña,291.0,410.0,70.97560975609755,12.0,89.0,0.79,1.0,1.0,47.0,2015-08-30,2
3825576,Valencia,365.0,486.0,75.1028806584362,13.0,89.0,1.55,1.0,1.0,53.0,2015-08-30,2
3825577,Getafe,333.0,443.0,75.16930022573364,15.0,69.0,0.58,1.0,2.0,65.0,2015-08-30,2
3825577,Granada,187.0,290.0,64.48275862068965,9.0,69.0,1.22,2.0,1.0,35.0,2015-08-30,2
3825575,Las Palmas,462.0,587.0,78.7052810902896,16.0,102.0,0.7,0.0,0.0,66.0,2015-08-30,2
3825575,Levante UD,198.0,324.0,61.111111111111114,3.0,102.0,0.15,0.0,0.0,34.0,2015-08-30,2
3825578,Athletic Club,405.0,533.0,75.98499061913697,9.0,99.0,0.34,0.0,2.0,56.0,2015-08-30,2
3825578,Eibar,272.0,417.0,65.22781774580336,9.0,99.0,1.41,2.0,0.0,44.0,2015-08-30,2
3825579,Atlético Madrid,247.0,337.0,73.29376854599407,17.0,80.0,1.09,3.0,0.0,39.0,2015-08-30,2
3825579,Sevilla,429.0,545.0,78.71559633027523,25.0,80.0,1.62,0.0,3.0,61.0,2015-08-30,2
3825580,Levante UD,353.0,469.0,75.26652452025586,14.0,91.0,1.44,1.0,1.0,53.0,2015-09-11,3
3825580,Sevilla,300.0,418.0,71.77033492822966,8.0,91.0,0.99,1.0,1.0,47.0,2015-09-11,3
266166,Atlético Madrid,273.0,353.0,77.33711048158641,11.0,62.0,0.71,1.0,2.0,32.0,2015-09-12,3
266166,Barcelona,657.0,755.0,87.01986754966887,14.0,62.0,1.73,2.0,1.0,68.0,2015-09-12,3
3825581,Espanyol,460.0,541.0,85.02772643253235,15.0,54.0,1.75,0.0,6.0,53.0,2015-09-12,3
3825581,Real Madrid,411.0,500.0,82.19999999999999,15.0,54.0,3.4,6.0,0.0,47.0,2015-09-12,3
3825582,Real Betis,239.0,337.0,70.91988130563797,9.0,84.0,0.53,1.0,0.0,37.0,2015-09-12,3
3825582,Real Sociedad,419.0,538.0,77.88104089219331,15.0,84.0,0.7,0.0,1.0,63.0,2015-09-12,3
3825583,Sporting Gijón,307.0,424.0,72.40566037735849,15.0,112.0,1.1,0.0,1.0,41.0,2015-09-12,3
3825583,Valencia,515.0,635.0,81.10236220472441,17.0,112.0,1.62,1.0,0.0,59.0,2015-09-12,3
3825584,Granada,347.0,452.0,76.76991150442478,14.0,72.0,1.03,1.0,3.0,54.0,2015-09-13,3
3825584,Villarreal,258.0,370.0,69.72972972972973,9.0,72.0,1.06,3.0,1.0,46.0,2015-09-13,3
3825585,Celta Vigo,622.0,718.0,86.62952646239555,26.0,71.0,4.29,3.0,2.0,63.0,2015-09-13,3
3825585,Las Palmas,261.0,356.0,73.31460674157303,9.0,71.0,1.25,2.0,3.0,37.0,2015-09-13,3
3825586,Eibar,258.0,395.0,65.31645569620254,7.0,96.0,0.84,0.0,0.0,44.0,2015-09-13,3
3825586,Málaga,341.0,466.0,73.17596566523605,10.0,96.0,1.03,0.0,0.0,56.0,2015-09-13,3
3825587,Athletic Club,390.0,523.0,74.5697896749522,14.0,105.0,1.44,3.0,1.0,54.0,2015-09-13,3
3825587,Getafe,306.0,442.0,69.23076923076923,13.0,105.0,0.6,1.0,3.0,46.0,2015-09-13,3
3825588,RC Deportivo La Coruña,240.0,374.0,64.1711229946524,14.0,94.0,1.34,3.0,1.0,37.0,2015-09-14,3
3825588,Rayo Vallecano,499.0,636.0,78.45911949685535,8.0,94.0,0.68,1.0,3.0,63.0,2015-09-14,3
3825589,Getafe,235.0,335.0,70.1492537313433,10.0,74.0,0.94,1.0,0.0,38.0,2015-09-18,4
3825589,Málaga,396.0,534.0,74.15730337078652,13.0,74.0,0.61,0.0,1.0,62.0,2015-09-18,4
3825590,Granada,250.0,331.0,75.52870090634441,12.0,67.0,1.17,0.0,1.0,34.0,2015-09-19,4
3825590,Real Madrid,590.0,677.0,87.14918759231905,20.0,67.0,2.49,1.0,0.0,66.0,2015-09-19,4
3825591,Real Betis,209.0,312.0,66.98717948717949,3.0,83.0,0.15,0.0,0.0,34.0,2015-09-19,4
3825591,Valencia,509.0,612.0,83.16993464052288,24.0,83.0,1.68,0.0,0.0,66.0,2015-09-19,4
3825592,Espanyol,328.0,428.0,76.63551401869158,18.0,74.0,1.85,3.0,2.0,47.0,2015-09-19,4
3825592,Real Sociedad,353.0,473.0,74.63002114164905,10.0,74.0,1.51,2.0,3.0,53.0,2015-09-19,4
3825593,Atlético Madrid,569.0,699.0,81.40200286123033,14.0,74.0,1.5,2.0,0.0,60.0,2015-09-19,4
3825593,Eibar,369.0,517.0,71.37330754352031,9.0,74.0,0.32,0.0,2.0,40.0,2015-09-19,4
3825594,Celta Vigo,412.0,508.0,81.10236220472441,15.0,97.0,0.8,2.0,1.0,54.0,2015-09-20,4
3825594,Sevilla,309.0,414.0,74.63768115942028,13.0,97.0,1.1,1.0,2.0,46.0,2015-09-20,4
3825596,RC Deportivo La Coruña,441.0,583.0,75.64322469982847,20.0,92.0,1.06,2.0,3.0,64.0,2015-09-20,4
3825596,Sporting Gijón,247.0,354.0,69.77401129943502,5.0,92.0,0.95,3.0,2.0,36.0,2015-09-20,4
3825597,Las Palmas,292.0,435.0,67.1264367816092,8.0,111.0,0.77,0.0,1.0,51.0,2015-09-20,4
3825597,Rayo Vallecano,291.0,433.0,67.2055427251732,17.0,111.0,1.34,1.0,0.0,49.0,2015-09-20,4
266490,Barcelona,623.0,712.0,87.5,20.0,49.0,3.53,4.0,1.0,69.0,2015-09-20,4
266490,Levante UD,247.0,328.0,75.3048780487805,11.0,49.0,0.72,1.0,4.0,31.0,2015-09-20,4
3825595,Athletic Club,341.0,478.0,71.33891213389121,10.0,119.0,0.98,1.0,3.0,53.0,2015-09-20,4
3825595,Villarreal,277.0,413.0,67.07021791767555,14.0,119.0,1.55,3.0,1.0,47.0,2015-09-20,4
3825599,Espanyol,306.0,401.0,76.30922693266832,19.0,90.0,1.75,1.0,0.0,50.0,2015-09-22,5
3825599,Valencia,328.0,425.0,77.17647058823529,10.0,90.0,0.65,0.0,1.0,50.0,2015-09-22,5
3825598,Atlético Madrid,445.0,543.0,81.95211786372008,11.0,81.0,1.09,2.0,0.0,55.0,2015-09-22,5
3825598,Getafe,365.0,472.0,77.33050847457628,6.0,81.0,0.48,0.0,2.0,45.0,2015-09-22,5
3825892,Granada,306.0,444.0,68.91891891891892,11.0,104.0,0.46,0.0,3.0,55.0,2015-09-22,5
3825892,Real Sociedad,300.0,439.0,68.3371298405467,8.0,104.0,2.19,3.0,0.0,45.0,2015-09-22,5
3825601,Rayo Vallecano,421.0,537.0,78.39851024208566,18.0,81.0,3.22,2.0,1.0,65.0,2015-09-23,5
3825601,Sporting Gijón,210.0,335.0,62.68656716417911,6.0,81.0,0.55,1.0,2.0,35.0,2015-09-23,5
3825848,Eibar,236.0,386.0,61.13989637305699,10.0,91.0,0.99,2.0,2.0,42.0,2015-09-23,5
3825848,Levante UD,395.0,524.0,75.38167938931298,12.0,91.0,0.74,2.0,2.0,58.0,2015-09-23,5
3825602,Athletic Club,369.0,472.0,78.17796610169492,13.0,79.0,1.48,1.0,2.0,44.0,2015-09-23,5
3825602,Real Madrid,503.0,602.0,83.55481727574751,22.0,79.0,2.63,2.0,1.0,56.0,2015-09-23,5
3825600,Málaga,408.0,558.0,73.11827956989248,15.0,101.0,0.84,0.0,0.0,58.0,2015-09-23,5
3825600,Villarreal,255.0,385.0,66.23376623376623,9.0,101.0,0.91,0.0,0.0,42.0,2015-09-23,5
266467,Barcelona,412.0,517.0,79.69052224371373,18.0,82.0,1.94,1.0,4.0,56.0,2015-09-23,5
266467,Celta Vigo,314.0,414.0,75.84541062801932,19.0,82.0,2.11,4.0,1.0,44.0,2015-09-23,5
3825895,Las Palmas,268.0,401.0,66.83291770573567,12.0,111.0,1.08,2.0,0.0,45.0,2015-09-23,5
3825895,Sevilla,358.0,496.0,72.17741935483872,16.0,111.0,1.78,0.0,2.0,55.0,2015-09-23,5
3825603,RC Deportivo La Coruña,262.0,377.0,69.49602122015915,9.0,87.0,0.33,2.0,1.0,37.0,2015-09-24,5
3825603,Real Betis,437.0,561.0,77.89661319073083,9.0,87.0,1.09,1.0,2.0,63.0,2015-09-24,5
3825604,Granada,316.0,421.0,75.05938242280284,18.0,89.0,0.99,0.0,1.0,51.0,2015-09-25,6
3825604,Valencia,283.0,380.0,74.47368421052632,12.0,89.0,1.36,1.0,0.0,49.0,2015-09-25,6
3825605,Rayo Vallecano,364.0,458.0,79.47598253275109,18.0,67.0,0.66,2.0,3.0,51.0,2015-09-26,6
3825605,Sevilla,340.0,456.0,74.56140350877193,18.0,67.0,2.09,3.0,2.0,49.0,2015-09-26,6
3825607,Atlético Madrid,450.0,582.0,77.31958762886599,10.0,94.0,0.6,0.0,1.0,52.0,2015-09-26,6
3825607,Villarreal,434.0,554.0,78.33935018050542,5.0,94.0,0.67,1.0,0.0,48.0,2015-09-26,6
3825608,Celta Vigo,511.0,643.0,79.47122861586314,9.0,103.0,1.29,1.0,1.0,66.0,2015-09-26,6
3825608,Eibar,204.0,347.0,58.789625360230545,11.0,103.0,1.48,1.0,1.0,34.0,2015-09-26,6
267611,Barcelona,567.0,658.0,86.17021276595744,16.0,74.0,2.09,2.0,1.0,64.0,2015-09-26,6
267611,Las Palmas,247.0,343.0,72.01166180758017,10.0,74.0,0.69,1.0,2.0,36.0,2015-09-26,6
3825606,Málaga,236.0,316.0,74.68354430379746,12.0,52.0,0.67,0.0,0.0,33.0,2015-09-26,6
3825606,Real Madrid,617.0,717.0,86.05299860529986,31.0,52.0,3.35,0.0,0.0,67.0,2015-09-26,6
3825610,Real Betis,359.0,449.0,79.9554565701559,13.0,85.0,1.4,2.0,1.0,47.0,2015-09-27,6
3825610,Sporting Gijón,450.0,564.0,79.7872340425532,19.0,85.0,1.67,1.0,2.0,53.0,2015-09-27,6
3825609,Athletic Club,331.0,473.0,69.97885835095138,10.0,121.0,0.61,0.0,0.0,56.0,2015-09-27,6
3825609,Real Sociedad,271.0,422.0,64.21800947867298,15.0,121.0,1.24,0.0,0.0,44.0,2015-09-27,6
3825612,Getafe,435.0,558.0,77.95698924731182,15.0,81.0,1.13,3.0,0.0,60.0,2015-09-27,6
3825612,Levante UD,279.0,404.0,69.05940594059405,10.0,81.0,0.5,0.0,3.0,40.0,2015-09-27,6
3825611,Espanyol,395.0,486.0,81.27572016460906,7.0,73.0,0.51,0.0,2.0,52.0,2015-09-27,6
3825611,RC Deportivo La Coruña,365.0,463.0,78.83369330453563,14.0,73.0,1.85,2.0,0.0,48.0,2015-09-27,6
3825613,Celta Vigo,474.0,607.0,78.08896210873147,18.0,98.0,1.47,0.0,0.0,64.0,2015-10-02,7
3825613,Getafe,202.0,305.0,66.22950819672131,9.0,98.0,1.52,0.0,0.0,36.0,2015-10-02,7
3825614,Granada,322.0,454.0,70.92511013215858,10.0,71.0,0.61,1.0,1.0,53.0,2015-10-03,7
3825614,RC Deportivo La Coruña,273.0,411.0,66.42335766423358,14.0,71.0,1.0,1.0,1.0,47.0,2015-10-03,7
3825616,Málaga,250.0,358.0,69.83240223463687,11.0,82.0,1.57,3.0,1.0,37.0,2015-10-03,7
3825616,Real Sociedad,486.0,609.0,79.80295566502463,13.0,82.0,1.19,1.0,3.0,63.0,2015-10-03,7
3825615,Espanyol,445.0,563.0,79.04085257548846,12.0,88.0,1.6,1.0,2.0,56.0,2015-10-03,7
3825615,Sporting Gijón,355.0,467.0,76.017130620985,12.0,88.0,1.48,2.0,1.0,44.0,2015-10-03,7
3825618,Eibar,247.0,385.0,64.15584415584415,9.0,122.0,1.38,2.0,0.0,37.0,2015-10-03,7
3825618,Las Palmas,504.0,621.0,81.15942028985508,18.0,122.0,1.25,0.0,2.0,63.0,2015-10-03,7
3825617,Barcelona,479.0,579.0,82.72884283246978,28.0,63.0,3.41,1.0,2.0,65.0,2015-10-03,7
3825617,Sevilla,238.0,342.0,69.5906432748538,12.0,63.0,1.3,2.0,1.0,35.0,2015-10-03,7
3825620,Rayo Vallecano,490.0,621.0,78.90499194847021,23.0,86.0,0.98,0.0,2.0,66.0,2015-10-04,7
3825620,Real Betis,176.0,324.0,54.32098765432099,9.0,86.0,1.98,2.0,0.0,34.0,2015-10-04,7
3825621,Atlético Madrid,432.0,533.0,81.05065666041276,18.0,82.0,2.87,1.0,1.0,48.0,2015-10-04,7
3825621,Real Madrid,514.0,607.0,84.67874794069192,9.0,82.0,0.49,1.0,1.0,52.0,2015-10-04,7
3825622,Athletic Club,383.0,502.0,76.29482071713147,16.0,84.0,1.99,3.0,1.0,51.0,2015-10-04,7
3825622,Valencia,377.0,478.0,78.8702928870293,10.0,84.0,0.58,1.0,3.0,49.0,2015-10-04,7
3825619,Levante UD,294.0,415.0,70.8433734939759,14.0,71.0,0.67,1.0,0.0,48.0,2015-10-04,7
3825619,Villarreal,365.0,480.0,76.04166666666666,3.0,71.0,0.15,0.0,1.0,52.0,2015-10-04,7
3825624,Eibar,237.0,361.0,65.65096952908587,14.0,93.0,0.72,1.0,1.0,42.0,2015-10-17,8
3825624,Sevilla,354.0,494.0,71.65991902834008,15.0,93.0,1.79,1.0,1.0,58.0,2015-10-17,8
3825625,Levante UD,360.0,451.0,79.82261640798227,17.0,56.0,1.5,0.0,3.0,43.0,2015-10-17,8
3825625,Real Madrid,521.0,607.0,85.83196046128501,21.0,56.0,1.45,3.0,0.0,57.0,2015-10-17,8
3825627,Barcelona,376.0,462.0,81.38528138528139,14.0,66.0,4.68,5.0,2.0,45.0,2015-10-17,8
3825627,Rayo Vallecano,461.0,572.0,80.5944055944056,22.0,66.0,2.47,2.0,5.0,55.0,2015-10-17,8
3825626,Espanyol,252.0,364.0,69.23076923076923,12.0,87.0,1.41,3.0,1.0,40.0,2015-10-17,8
3825626,Real Betis,403.0,520.0,77.5,21.0,87.0,1.88,1.0,3.0,60.0,2015-10-17,8
3825623,Málaga,331.0,461.0,71.8004338394794,10.0,100.0,1.62,0.0,2.0,50.0,2015-10-17,8
3825623,Valencia,346.0,459.0,75.38126361655773,7.0,100.0,1.6,2.0,0.0,50.0,2015-10-17,8
3825630,Athletic Club,289.0,422.0,68.48341232227489,7.0,95.0,0.61,2.0,2.0,41.0,2015-10-18,8
3825630,RC Deportivo La Coruña,408.0,535.0,76.26168224299066,17.0,95.0,1.32,2.0,2.0,59.0,2015-10-18,8
3825629,Celta Vigo,590.0,697.0,84.64849354375896,13.0,67.0,1.59,2.0,1.0,63.0,2015-10-18,8
3825629,Villarreal,232.0,337.0,68.84272997032642,12.0,67.0,0.95,1.0,2.0,37.0,2015-10-18,8
3825631,Atlético Madrid,327.0,441.0,74.14965986394559,7.0,94.0,1.58,2.0,0.0,44.0,2015-10-18,8
3825631,Real Sociedad,453.0,595.0,76.1344537815126,11.0,94.0,0.64,0.0,2.0,56.0,2015-10-18,8
3825628,Getafe,347.0,428.0,81.07476635514018,14.0,58.0,2.8,4.0,0.0,46.0,2015-10-18,8
3825628,Las Palmas,522.0,604.0,86.42384105960265,16.0,58.0,0.54,0.0,4.0,54.0,2015-10-18,8
3825632,Granada,177.0,287.0,61.672473867595826,14.0,88.0,1.98,3.0,3.0,31.0,2015-10-19,8
3825632,Sporting Gijón,438.0,569.0,76.97715289982425,15.0,88.0,0.89,3.0,3.0,69.0,2015-10-19,8
3825633,Espanyol,206.0,313.0,65.814696485623,9.0,69.0,1.31,0.0,3.0,35.0,2015-10-23,9
3825633,Rayo Vallecano,512.0,617.0,82.98217179902755,13.0,69.0,2.25,3.0,0.0,65.0,2015-10-23,9
3825634,Granada,223.0,356.0,62.64044943820225,17.0,113.0,1.38,1.0,1.0,40.0,2015-10-24,9
3825634,Real Betis,380.0,536.0,70.8955223880597,8.0,113.0,1.15,1.0,1.0,60.0,2015-10-24,9
3825635,Celta Vigo,453.0,547.0,82.81535648994516,17.0,57.0,1.6,1.0,3.0,49.0,2015-10-24,9
3825635,Real Madrid,412.0,529.0,77.882797731569,14.0,57.0,2.1,3.0,1.0,51.0,2015-10-24,9
3825874,Getafe,293.0,385.0,76.1038961038961,6.0,53.0,0.29,0.0,5.0,40.0,2015-10-24,9
3825874,Sevilla,422.0,501.0,84.23153692614771,22.0,53.0,4.08,5.0,0.0,60.0,2015-10-24,9
3825636,Málaga,370.0,510.0,72.54901960784314,9.0,81.0,0.52,2.0,0.0,53.0,2015-10-24,9
3825636,RC Deportivo La Coruña,370.0,517.0,71.56673114119923,10.0,81.0,0.65,0.0,2.0,47.0,2015-10-24,9
3825639,Las Palmas,486.0,612.0,79.41176470588235,7.0,82.0,0.3,0.0,0.0,61.0,2015-10-25,9
3825639,Villarreal,300.0,439.0,68.3371298405467,5.0,82.0,0.32,0.0,0.0,39.0,2015-10-25,9
3825640,Levante UD,325.0,470.0,69.14893617021278,13.0,104.0,1.0,0.0,4.0,58.0,2015-10-25,9
3825640,Real Sociedad,219.0,352.0,62.21590909090909,13.0,104.0,3.41,4.0,0.0,42.0,2015-10-25,9
3825638,Atlético Madrid,366.0,482.0,75.93360995850622,16.0,111.0,1.99,2.0,1.0,50.0,2015-10-25,9
3825638,Valencia,374.0,488.0,76.63934426229508,7.0,111.0,0.87,1.0,2.0,50.0,2015-10-25,9
3825637,Barcelona,530.0,626.0,84.66453674121406,14.0,74.0,1.71,3.0,1.0,69.0,2015-10-25,9
3825637,Eibar,194.0,314.0,61.78343949044586,7.0,74.0,0.78,1.0,3.0,31.0,2015-10-25,9
3825641,Athletic Club,383.0,506.0,75.69169960474308,20.0,71.0,2.89,3.0,0.0,49.0,2015-10-26,9
3825641,Sporting Gijón,367.0,484.0,75.82644628099173,6.0,71.0,0.18,0.0,3.0,51.0,2015-10-26,9
3825642,Atlético Madrid,531.0,649.0,81.81818181818183,12.0,86.0,1.37,1.0,1.0,56.0,2015-10-30,10
3825642,RC Deportivo La Coruña,400.0,522.0,76.62835249042146,7.0,86.0,0.68,1.0,1.0,44.0,2015-10-30,10
3825647,Levante UD,245.0,351.0,69.8005698005698,10.0,71.0,0.84,0.0,3.0,46.0,2015-10-31,10
3825647,Valencia,382.0,489.0,78.11860940695297,14.0,71.0,2.57,3.0,0.0,54.0,2015-10-31,10
3825643,Las Palmas,494.0,573.0,86.2129144851658,8.0,60.0,0.92,1.0,3.0,46.0,2015-10-31,10
3825643,Real Madrid,564.0,657.0,85.84474885844749,17.0,60.0,2.51,3.0,1.0,54.0,2015-10-31,10
3825645,Barcelona,663.0,775.0,85.54838709677419,15.0,56.0,1.98,2.0,0.0,69.0,2015-10-31,10
3825645,Getafe,240.0,342.0,70.17543859649122,6.0,56.0,0.24,0.0,2.0,31.0,2015-10-31,10
3825646,Sevilla,323.0,438.0,73.74429223744292,6.0,72.0,0.67,1.0,2.0,49.0,2015-10-31,10
3825646,Villarreal,343.0,465.0,73.76344086021506,12.0,72.0,1.21,2.0,1.0,51.0,2015-10-31,10
3825644,Celta Vigo,392.0,518.0,75.67567567567568,16.0,105.0,1.23,3.0,2.0,56.0,2015-10-31,10
3825644,Real Sociedad,248.0,380.0,65.26315789473685,21.0,105.0,1.38,2.0,3.0,44.0,2015-10-31,10
3825651,Espanyol,297.0,427.0,69.55503512880561,9.0,93.0,1.97,1.0,1.0,57.0,2015-11-01,10
3825651,Granada,211.0,333.0,63.36336336336337,10.0,93.0,0.75,1.0,1.0,43.0,2015-11-01,10
3825650,Athletic Club,320.0,429.0,74.5920745920746,23.0,103.0,3.14,3.0,1.0,47.0,2015-11-01,10
3825650,Real Betis,368.0,493.0,74.64503042596348,11.0,103.0,1.3,1.0,3.0,53.0,2015-11-01,10
3825649,Málaga,457.0,596.0,76.6778523489933,13.0,89.0,0.69,0.0,1.0,62.0,2015-11-01,10
3825649,Sporting Gijón,221.0,340.0,65.0,9.0,89.0,1.16,1.0,0.0,38.0,2015-11-01,10
3825648,Eibar,189.0,346.0,54.6242774566474,11.0,103.0,1.42,0.0,0.0,40.0,2015-11-01,10
3825648,Rayo Vallecano,399.0,568.0,70.24647887323944,6.0,103.0,0.43,0.0,0.0,60.0,2015-11-01,10
3825652,Las Palmas,335.0,460.0,72.82608695652173,9.0,79.0,0.98,2.0,0.0,46.0,2015-11-06,11
3825652,Real Sociedad,384.0,520.0,73.84615384615385,11.0,79.0,0.75,0.0,2.0,54.0,2015-11-06,11
3825655,Granada,386.0,513.0,75.24366471734892,8.0,82.0,0.61,1.0,2.0,58.0,2015-11-07,11
3825655,Rayo Vallecano,227.0,350.0,64.85714285714286,7.0,82.0,1.07,2.0,1.0,42.0,2015-11-07,11
3825654,Celta Vigo,359.0,476.0,75.42016806722688,17.0,78.0,1.36,1.0,5.0,58.0,2015-11-07,11
3825654,Valencia,231.0,335.0,68.95522388059702,9.0,78.0,1.66,5.0,1.0,42.0,2015-11-07,11
3825653,Eibar,263.0,404.0,65.0990099009901,16.0,98.0,2.24,3.0,1.0,45.0,2015-11-07,11
3825653,Getafe,364.0,500.0,72.8,9.0,98.0,0.57,1.0,3.0,55.0,2015-11-07,11
3825657,Málaga,348.0,491.0,70.87576374745417,12.0,88.0,0.81,0.0,1.0,60.0,2015-11-07,11
3825657,Real Betis,249.0,373.0,66.75603217158177,7.0,88.0,0.79,1.0,0.0,40.0,2015-11-07,11
3825656,Levante UD,367.0,501.0,73.25349301397206,17.0,85.0,1.53,1.0,1.0,55.0,2015-11-07,11
3825656,RC Deportivo La Coruña,286.0,426.0,67.13615023474179,9.0,85.0,0.56,1.0,1.0,45.0,2015-11-07,11
3825661,Real Madrid,533.0,612.0,87.09150326797386,28.0,52.0,1.63,2.0,3.0,56.0,2015-11-08,11
3825661,Sevilla,423.0,501.0,84.4311377245509,15.0,52.0,2.0,3.0,2.0,44.0,2015-11-08,11
3825658,Atlético Madrid,539.0,701.0,76.8901569186876,15.0,112.0,1.35,1.0,0.0,73.0,2015-11-08,11
3825658,Sporting Gijón,158.0,303.0,52.14521452145215,9.0,112.0,0.45,0.0,1.0,27.0,2015-11-08,11
3825659,Athletic Club,218.0,343.0,63.55685131195335,8.0,112.0,0.52,2.0,1.0,47.0,2015-11-08,11
3825659,Espanyol,306.0,421.0,72.68408551068883,5.0,112.0,0.46,1.0,2.0,53.0,2015-11-08,11
3825660,Barcelona,585.0,687.0,85.1528384279476,20.0,51.0,2.87,3.0,0.0,63.0,2015-11-08,11
3825660,Villarreal,289.0,401.0,72.06982543640898,5.0,51.0,0.33,0.0,3.0,37.0,2015-11-08,11
3825662,Celta Vigo,420.0,535.0,78.50467289719626,7.0,84.0,1.14,0.0,1.0,65.0,2015-11-21,12
3825662,RC Deportivo La Coruña,228.0,352.0,64.77272727272727,5.0,84.0,1.08,1.0,0.0,35.0,2015-11-21,12
266424,Barcelona,591.0,671.0,88.07749627421758,18.0,53.0,2.48,4.0,0.0,59.0,2015-11-21,12
266424,Real Madrid,383.0,486.0,78.80658436213992,13.0,53.0,1.34,0.0,4.0,41.0,2015-11-21,12
3825664,Real Sociedad,415.0,553.0,75.04520795660035,14.0,87.0,1.0,2.0,0.0,58.0,2015-11-21,12
3825664,Sevilla,247.0,378.0,65.34391534391534,13.0,87.0,1.1,0.0,2.0,42.0,2015-11-21,12
3825888,Las Palmas,525.0,630.0,83.33333333333334,18.0,92.0,1.63,1.0,1.0,63.0,2015-11-21,12
3825888,Valencia,291.0,395.0,73.67088607594937,9.0,92.0,1.52,1.0,1.0,37.0,2015-11-21,12
3825663,Espanyol,239.0,361.0,66.20498614958449,8.0,70.0,0.87,2.0,0.0,40.0,2015-11-21,12
3825663,Málaga,392.0,513.0,76.41325536062378,15.0,70.0,1.17,0.0,2.0,60.0,2015-11-21,12
3825667,Eibar,241.0,398.0,60.55276381909548,17.0,99.0,2.66,1.0,1.0,38.0,2015-11-22,12
3825667,Villarreal,403.0,531.0,75.89453860640302,12.0,99.0,1.72,1.0,1.0,62.0,2015-11-22,12
3825665,Athletic Club,417.0,579.0,72.02072538860104,12.0,90.0,1.17,0.0,1.0,68.0,2015-11-22,12
